Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
1908	-422.7299	-433.8299	11.10003	0.0780128	0.0198567	0.0428301	0.022505	0.0353422	0.010707	0.000300721	0.0440053	0.107557	0.11665	0.253423	0.0428843	0.193264	0.0561114	0.0328718	0.264504	1.70485	0.135478	0.377233	0.737752	1.35547	2.65088	7.38127	1.445375	0.1486837	0.0738532	0.0187979	0.0405465	0.0213051	0.0334578	0.0101361	0.000284687	0.041659	0.101822	0.11043	0.239911	0.0405978	0.18296	0.0531196	0.0311191	1.056322
1944	-427.8086	-438.5772	10.76858	0.0330284	0.0348771	0.0345836	0.00336473	0.00523442	0.00264684	0.0231602	0.0595181	0.0122885	0.0320151	0.118027	4.14842e-06	0.038757	0.0172447	0.0580325	0.561751	1.41999	0.118785	0.353801	0.723138	1.38286	2.82644	8.41854	1.540452	0.3791193	0.0698595	0.0737697	0.0731491	0.00711687	0.0110715	0.00559842	0.048987	0.125889	0.0259919	0.0677163	0.249644	8.77447e-06	0.0819763	0.0364749	0.122747	0.4727829
1980	-426.5592	-437.6707	11.11152	0.271437	0.0483416	0.240508	0.00962188	0.0285261	0.0121806	0.015032	0.122162	0.0480676	0.0910102	0.0657822	0.0128745	0.185854	0.00406055	0.348287	0.109023	1.85385	0.169721	0.421057	0.763486	1.30978	2.37498	5.89201	1.282433	0.05635866	0.180507	0.0321474	0.15994	0.00639861	0.0189701	0.00810016	0.00999637	0.0812383	0.0319653	0.0605224	0.0437456	0.00856159	0.123594	0.00270029	0.231613	1.503746
2016	-416.9328	-428.2401	11.30725	0.0876815	0.0115957	0.108975	0.00766713	0.0129196	0.021893	0.00910123	0.210181	0.100898	0.0292315	0.191489	0.0538361	0.314791	0.0316261	0.345057	0.514258	1.4655	0.822389	0.90904	0.970686	1.0302	1.10006	1.21597	0.1413903	0.3362876	0.0570493	0.00754467	0.0709035	0.00498856	0.00840606	0.0142445	0.00592165	0.136753	0.0656487	0.0190193	0.124591	0.035028	0.204816	0.0205773	0.224509	1.536943
2052	-423.8404	-434.59	10.74955	0.181752	0.0259887	0.172036	0.0812302	0.0106958	0.0188176	0.00895598	0.0230292	0.0476391	0.0445953	0.161339	0.0557511	0.267673	0.0784853	0.27938	0.490606	1.48817	0.308644	0.563647	0.836217	1.19586	1.77416	3.23998	0.8500164	0.3159349	0.124713	0.0178326	0.118046	0.0557376	0.0073391	0.0129121	0.00614531	0.0158019	0.0326884	0.0305998	0.110706	0.0382547	0.183669	0.0538541	0.191701	1.457369
2088	-423.5019	-434.7751	11.2732	0.0972685	0.0350647	0.328228	0.0569483	0.0153229	0.0222692	0.0495952	0.102334	0.0704803	0.0489102	0.147284	0.158002	0.25701	0.0715761	0.248622	0.345112	1.6276	0.686139	0.832181	0.944299	1.05899	1.20166	1.45743	0.2723619	0.203202	0.0569183	0.0205187	0.192068	0.0333243	0.00896644	0.0130312	0.0290214	0.0598823	0.0412428	0.0286206	0.086186	0.0924573	0.150393	0.041884	0.145485	1.708914
2124	-421.4292	-432.1013	10.67205	0.205484	0.0952871	0.130641	0.0196907	0.0246516	0.0267801	0.0197612	0.165492	0.0397573	0.140606	0.291978	0.0501362	0.307375	0.032989	0.395293	0.380061	1.59411	0.531438	0.734687	0.908294	1.10097	1.36112	1.88169	0.4571016	0.2284823	0.105597	0.0489676	0.0671358	0.0101189	0.0126683	0.0137622	0.0101552	0.0850455	0.0204311	0.0722568	0.150046	0.0257648	0.157959	0.0169529	0.203139	1.945923
2160	-424.0632	-435.0433	10.98008	0.0542098	0.0326222	0.034317	0.032629	0.00769914	0.0118257	0.0104716	0.120695	0.0120995	0.0265376	0.123136	0.245238	0.152887	0.0433159	0.0176957	0.55703	1.42451	0.21719	0.47487	0.792679	1.26154	2.10584	4.60427	1.104115	0.3747385	0.0585811	0.0352527	0.0370842	0.0352601	0.00831997	0.0127792	0.011316	0.130428	0.0130752	0.0286776	0.133065	0.265014	0.165216	0.0468088	0.0191226	0.9253799
2196	-426.9139	-437.9765	11.06267	0.0367663	0.00809182	0.0217262	0.000551191	0.0147728	0.00380801	0.00120273	0.0400499	0.0172903	0.00360187	0.0309246	0.059128	0.0522472	0.0199249	0.00453192	0.439149	1.53748	0.146485	0.391881	0.746572	1.33946	2.55179	6.82666	1.388896	0.2737273	0.11686	0.0257195	0.0690559	0.00175194	0.0469548	0.0121036	0.00382284	0.127297	0.0549565	0.0114484	0.0982928	0.187936	0.166066	0.0633304	0.0144045	0.3146177
2232	-417.2619	-428.3458	11.08391	0.184034	0.0900072	0.138327	0.0174571	0.00345831	0.0385589	0.029209	0.146027	0.0293875	0.0317487	0.125332	0.0864322	0.285867	0.0535945	0.323182	0.305068	1.66598	0.367923	0.614071	0.858871	1.16432	1.62848	2.71796	0.7229838	0.1754867	0.116284	0.0568721	0.0874033	0.0110305	0.00218517	0.0243639	0.0184561	0.0922689	0.0185689	0.0200608	0.0791928	0.0546132	0.180629	0.0338644	0.204207	1.582623
2268	-422.1306	-432.9742	10.84363	0.011015	0.000788842	0.0299374	0.000480625	0.000100637	0.010107	0.000775794	0.0415442	0.0244266	0.0339706	0.023807	0.115281	0.122437	0.041394	0.0087785	0.270977	1.69865	0.0587728	0.251029	0.649718	1.53913	3.9836	17.0147	2.049232	0.1528786	0.023696	0.001697	0.064403	0.00103395	0.000216496	0.0217426	0.00166893	0.0893722	0.0525479	0.0730794	0.0512149	0.247999	0.263394	0.0890491	0.0188848	0.464845
2304	-425.7948	-436.7932	10.99831	0.182418	0.0083554	0.114178	0.116513	0.00102357	0.0438453	0.0837499	0.0651925	0.135939	0.0110312	0.0907817	0.487783	0.0464402	0.321742	0.0191758	0.389818	1.58476	0.553374	0.749324	0.913901	1.09421	1.33454	1.80709	0.4278547	0.2357301	0.105556	0.00483483	0.0660689	0.0674202	0.000592284	0.0253709	0.0484617	0.0377235	0.0786605	0.0063832	0.0525306	0.282254	0.0268725	0.186175	0.011096	1.728168
2340	-421.4986	-432.459	10.96043	0.100734	0.0893753	0.14044	0.00342569	0.0233886	0.0243215	0.0139058	0.186259	0.217046	0.0449337	0.098612	0.323249	0.119034	0.476205	0.0618505	0.466362	1.5114	0.956686	0.978636	0.993285	1.00676	1.02183	1.04528	0.03201778	0.2957053	0.0523897	0.0464824	0.0730401	0.00178163	0.012164	0.0126491	0.00723213	0.0968695	0.112881	0.0233691	0.0512862	0.168115	0.0619074	0.247665	0.0321672	1.922779
2376	-420.8034	-432.1678	11.3644	0.0608088	0.0387838	0.0374066	0.00652284	0.0170243	0.0129902	0.00764527	0.137164	0.0827008	0.0333127	0.108857	0.141627	0.0275064	0.266567	0.0223196	0.447409	1.52957	0.306354	0.561604	0.83527	1.19722	1.78062	3.2642	0.8554009	0.2803189	0.0607337	0.0387359	0.0373605	0.00651478	0.0170033	0.0129742	0.00763583	0.136995	0.0825987	0.0332715	0.108722	0.141452	0.0274725	0.266238	0.0222921	1.001236
2412	-428.2841	-439.5813	11.29716	0.0524305	0.0656683	0.0575212	0.00528872	0.0141281	0.0286579	0.015305	0.0415551	0.0228212	0.0800331	0.0666879	0.0364682	0.0153709	0.0889664	0.0442286	0.423311	1.55266	0.178233	0.431227	0.769192	1.30007	2.31897	5.61062	1.247049	0.2612759	0.0825506	0.103393	0.0905659	0.00832698	0.0222445	0.0451212	0.0240973	0.0654276	0.0359315	0.12601	0.104999	0.0574184	0.0242011	0.140076	0.069637	0.6351311
2448	-422.2216	-433.4513	11.22978	0.0826203	0.0477867	0.116249	0.00127899	0.00811638	0.0105671	0.0372484	0.0126823	0.0222587	0.130239	0.0684688	0.0205674	0.0414693	0.135236	0.0447487	0.494721	1.48423	0.220886	0.478795	0.794717	1.25831	2.08858	4.52722	1.091912	0.3194308	0.105986	0.0613014	0.149126	0.0016407	0.0104118	0.0135556	0.0477827	0.016269	0.0285537	0.167072	0.0878326	0.0263841	0.0531974	0.173483	0.0574042	0.7795375
2484	-424.0498	-435.4515	11.40177	0.134998	0.0310765	0.0772437	0.037194	0.0131503	0.00580007	0.0123747	0.0756853	0.0170294	0.116889	0.10275	0.0102832	0.00714493	0.131498	0.0816543	0.304033	1.66697	0.178225	0.431217	0.769187	1.30007	2.31902	5.61088	1.247082	0.1747872	0.157934	0.0363564	0.0903676	0.0435133	0.0153846	0.00678552	0.0144772	0.0885444	0.0199227	0.136749	0.120208	0.0120303	0.00835888	0.15384	0.0955276	0.8547719
2520	-419.8559	-430.9931	11.13725	0.0872351	0.0196191	0.112838	0.00444061	0.00452022	0.0487011	0.00693195	0.172596	0.0373603	0.357079	0.199338	0.0719149	0.0270719	0.214785	0.0139056	0.381151	1.59306	0.340028	0.590906	0.848629	1.17837	1.69232	2.94093	0.7799937	0.2292877	0.0632901	0.0142339	0.0818653	0.00322172	0.00327947	0.0353332	0.00502921	0.12522	0.0271054	0.259065	0.144622	0.0521751	0.019641	0.155829	0.0100886	1.378337
2556	-420.4731	-430.8295	10.35647	0.190832	0.00479091	0.14824	0.0124885	0.0221414	0.076259	0.0531206	0.285026	0.16082	0.618171	0.218972	0.0055939	0.124294	0.440782	0.0581042	0.364713	1.60882	0.901935	0.950909	0.984418	1.01583	1.05163	1.10873	0.07462967	0.2172509	0.0788683	0.00198002	0.0612653	0.00516133	0.00915071	0.0315167	0.021954	0.117797	0.0664646	0.255481	0.090498	0.00231188	0.0513687	0.182169	0.0240136	2.419635
2592	-418.8209	-430.157	11.33618	0.142741	0.0733382	0.118073	0.0463337	0.00834102	0.0460593	0.0691609	0.229593	0.0457939	0.226307	0.139953	0.09195	0.0158253	0.308599	0.0661667	0.450969	1.52615	0.860141	0.929158	0.977337	1.02319	1.07624	1.1626	0.1089371	0.2831818	0.0876658	0.0450415	0.0725161	0.0284564	0.00512274	0.0282878	0.042476	0.141007	0.0281249	0.138989	0.0859541	0.0564722	0.00971927	0.18953	0.040637	1.628235
2628	-424.0308	-435.5114	11.48064	0.0929357	0.0632415	0.11661	0.0216612	0.00355271	0.0175028	0.0485254	0.130131	0.0233145	0.175936	0.0575919	0.0195261	0.00352437	0.28758	0.034319	0.414198	1.56139	0.37689	0.621325	0.862024	1.16006	1.60946	2.65329	0.7055722	0.2542216	0.0847991	0.0577046	0.106401	0.0197647	0.00324167	0.0159704	0.0442769	0.118738	0.0212733	0.160532	0.0525496	0.0178165	0.00321581	0.262402	0.0313143	1.095952
2664	-423.4665	-434.9674	11.5009	0.0780614	0.0246489	0.203259	0.0405643	0.0298355	0.0525772	0.0830154	0.151126	0.0971316	0.186906	0.103029	0.0527198	0.0234284	0.369019	0.0943492	0.361394	1.612	0.782983	0.88753	0.963461	1.03793	1.12672	1.27717	0.1768943	0.2148487	0.0491054	0.0155057	0.127862	0.0255175	0.0187684	0.0330743	0.0522218	0.0950674	0.0611017	0.117576	0.0648114	0.033164	0.0147379	0.232135	0.0593514	1.58967
2700	-420.9674	-432.0928	11.12535	0.0523958	0.0410027	0.0310843	0.0153316	0.0121263	0.00944139	0.019082	0.0868489	0.0751521	0.222321	0.0470317	0.0415168	0.0364281	0.196554	0.0319391	0.461955	1.51563	0.205075	0.461762	0.785787	1.27261	2.16562	4.87627	1.145616	0.2920948	0.0570601	0.0446528	0.0338514	0.0166964	0.0132058	0.0102819	0.0207807	0.0945803	0.0818423	0.242113	0.0512185	0.0452127	0.039671	0.214051	0.0347824	0.9182556
2736	-421.2905	-432.3563	11.0658	0.114794	0.0285843	0.169807	0.120567	0.00950639	0.0425985	0.0949623	0.107493	0.131868	0.221515	0.140242	0.0457952	0.0740637	0.347662	0.0340961	0.501511	1.47772	0.753243	0.870925	0.957801	1.04406	1.1482	1.32759	0.204894	0.3252408	0.0681853	0.0169785	0.100862	0.0716147	0.00564662	0.0253027	0.0564059	0.063849	0.078327	0.131576	0.0833013	0.0272015	0.0439925	0.206505	0.0202525	1.683555
2772	-421.6416	-433.189	11.54739	0.0762175	0.0135548	0.0528612	0.00588471	0.0075677	0.00630712	0.00828602	0.126041	0.0397935	0.112291	0.0558542	0.0412805	0.0290389	0.110169	0.00617549	0.431752	1.54457	0.267839	0.525984	0.818368	1.22194	1.9012	3.73358	0.952548	0.267882	0.110249	0.0196071	0.0764638	0.00851223	0.0109467	0.00912325	0.0119857	0.182319	0.0575613	0.16243	0.0807932	0.0597123	0.0420049	0.159359	0.00893285	0.6913236
2808	-423.4534	-434.5722	11.11875	0.148534	0.0329297	0.0849119	0.0326775	0.0303809	0.0395303	0.00738714	0.23709	0.109689	0.0720588	0.0841103	0.180438	0.24357	0.00407508	0.0590563	0.416948	1.55876	0.35857	0.606407	0.855513	1.16889	1.64906	2.78886	0.7416025	0.256342	0.108702	0.0240989	0.062141	0.0239144	0.0222336	0.0289294	0.00540613	0.173509	0.0802738	0.0527347	0.0615544	0.13205	0.178252	0.00298227	0.0432191	1.366439
2844	-421.9653	-433.3696	11.40428	0.203374	0.0260084	0.138525	0.0154957	0.0251598	0.0499906	0.0682558	0.115825	0.101557	0.202767	0.0945417	0.0285475	0.0658038	0.268208	0.0373517	0.323145	1.64865	0.465705	0.688869	0.890229	1.12331	1.45165	2.14728	0.5525715	0.1878384	0.141094	0.0180437	0.0961035	0.0107503	0.017455	0.0346817	0.0473535	0.0803549	0.0704569	0.140673	0.0655897	0.0198052	0.0456524	0.186073	0.0259133	1.441412
2880	-417.2014	-428.9027	11.70132	0.116139	0.000644474	0.0681299	0.00335741	0.00764184	0.0130633	0.0289593	0.0897697	0.0328385	0.0779543	0.0272158	0.146149	0.15201	0.0254057	0.00922105	0.320679	1.65102	0.266565	0.524763	0.817775	1.22283	1.90562	3.75142	0.9559951	0.1861386	0.145447	0.000807106	0.0853225	0.00420465	0.00957025	0.0163598	0.0362672	0.112423	0.0411253	0.097626	0.0340837	0.18303	0.190369	0.0318168	0.011548	0.7984995
2916	-422.8091	-434.1759	11.36687	0.196977	0.0292375	0.0513421	0.000484453	0.0284243	0.0476711	0.00479395	0.11374	0.128712	0.438747	0.232574	0.0804992	0.0173169	0.436581	0.0224738	0.335729	1.63659	0.96555	0.983048	0.99468	1.00535	1.01724	1.03568	0.02534928	0.1965912	0.107663	0.0159805	0.0280623	0.00026479	0.015536	0.0260558	0.00262025	0.0621677	0.0703507	0.239808	0.127119	0.0439988	0.009465	0.238625	0.0122836	1.829575
2952	-420.1911	-431.5035	11.31244	0.0482273	0.0175625	0.034865	0.0126948	0.00629917	0.0097404	0.00968115	0.0545123	0.0190893	0.0880445	0.0286163	0.0121121	0.00207879	0.0260699	0.0884581	0.254451	1.71448	0.106863	0.336013	0.711593	1.4053	2.97607	9.35779	1.616933	0.1422284	0.105288	0.0383418	0.0761158	0.0277147	0.0137521	0.0212648	0.0211355	0.119009	0.041675	0.192215	0.0624739	0.0264426	0.00453834	0.0569147	0.193118	0.4580515
2988	-434.2379	-444.3294	10.0915	0.0668816	0.244492	0.083258	0.00456081	0.0152253	0.0853482	0.00894118	0.201837	0.259524	0.649796	0.205594	0.150386	0.0627046	0.0833784	0.298592	0.396585	1.57827	0.685326	0.8317	0.944128	1.05918	1.20236	1.45916	0.2732192	0.2408081	0.0276311	0.101008	0.0343968	0.00188423	0.0062901	0.0352603	0.00369391	0.0833857	0.107218	0.268453	0.084938	0.0621297	0.0259054	0.0344465	0.123359	2.420518
3024	-420.5524	-431.622	11.06951	0.381236	0.0136679	0.158263	0.0220954	0.00759041	0.0113261	0.0373011	0.144399	0.0599739	0.336801	0.173718	0.0779344	0.0247918	0.229227	0.0345843	0.31777	1.6538	0.48151	0.700174	0.894761	1.11762	1.42822	2.0768	0.5284396	0.1841386	0.222566	0.00797935	0.0923944	0.0128993	0.00443129	0.00661222	0.0217764	0.0843005	0.0350129	0.196625	0.101417	0.0454983	0.0144735	0.133823	0.0201904	1.712911
3060	-419.3783	-430.3041	10.92578	0.171998	0.00420129	0.0546309	0.0016375	0.0020036	0.00551147	0.00482143	0.0929767	0.0701764	0.327862	0.131824	0.0189713	0.0202312	0.30936	0.0433968	0.328498	1.64352	0.177891	0.430823	0.768967	1.30045	2.32114	5.62141	1.248438	0.1915462	0.13655	0.00333541	0.0433716	0.00130002	0.00159066	0.00437556	0.00382774	0.0738143	0.0557131	0.26029	0.104656	0.0150613	0.0160616	0.245601	0.0344527	1.259603
3096	-421.3017	-432.0953	10.7936	0.154525	0.0570024	0.118496	0.00176714	0.000609822	0.0457535	0.0151499	0.139681	0.0438884	0.303715	0.131861	0.0213454	0.181051	0.388595	0.035833	0.347433	1.62538	0.310892	0.565646	0.837141	1.19454	1.76789	3.21655	0.8447683	0.2048488	0.094264	0.0347729	0.0722857	0.001078	0.000372007	0.0279108	0.00924185	0.0852093	0.0267731	0.185274	0.0804386	0.0130212	0.110446	0.237053	0.0218591	1.639274
3132	-427.9025	-438.9982	11.0957	0.171693	0.0712984	0.0867875	0.0198531	0.00317795	0.0804262	0.00170833	0.0837012	0.195885	0.371811	0.126836	0.0233795	0.0617358	0.238581	0.0925915	0.475307	1.50283	0.659851	0.816476	0.938702	1.0653	1.22478	1.51549	0.3006098	0.3030965	0.105368	0.0437557	0.0532613	0.0121838	0.0019503	0.0493574	0.0010484	0.0513673	0.120215	0.228179	0.0778388	0.014348	0.0378872	0.146417	0.0568232	1.629465
3168	-420.0589	-430.2497	10.19085	0.214301	0.0320769	0.116345	0.083552	0.087008	0.0171191	0.0197516	0.209104	0.0634567	0.100474	0.148325	0.47483	0.034385	0.10127	0.521816	0.504273	1.47507	0.68611	0.832164	0.944293	1.05899	1.20169	1.45749	0.2723928	0.3276189	0.0963662	0.0144243	0.0523176	0.0375715	0.0391256	0.0076981	0.00888186	0.0940295	0.0285351	0.0451808	0.0666984	0.213521	0.0154622	0.0455388	0.234649	2.223813
3204	-416.5462	-427.5791	11.03289	0.186668	0.0552511	0.191266	0.00634607	0.00276369	0.0447705	0.111957	0.144398	0.113622	0.420056	0.156491	0.0729976	0.0270549	0.380741	0.0318192	0.423682	1.5523	0.988652	0.994449	0.998265	1.00174	1.00558	1.01148	0.008252352	0.2615651	0.0959142	0.0283892	0.0982764	0.00326075	0.00142005	0.0230041	0.0575257	0.0741949	0.0583813	0.215834	0.0804086	0.0375077	0.0139014	0.195633	0.0163494	1.946201
3240	-422.4279	-433.7196	11.29165	0.218075	0.0119719	0.184597	0.0081512	0.0185155	0.0170459	0.0124613	0.0672164	0.0292178	0.275444	0.06368	0.0406279	0.0457772	0.295408	0.141579	0.314825	1.65663	0.380729	0.624403	0.863354	1.15827	1.60153	2.62654	0.6982443	0.1821216	0.152525	0.00837329	0.12911	0.00570106	0.01295	0.0119222	0.00871559	0.0470121	0.0204353	0.192649	0.0445387	0.0284157	0.0320172	0.206613	0.0990223	1.429769
3276	-426.5114	-437.1061	10.59469	0.0846652	0.0320986	0.0168236	0.0253073	0.00466181	0.0138813	0.00564295	0.0349415	0.0443566	0.0887209	0.0717742	0.00953747	0.0108085	0.00771333	0.0339305	0.702805	1.28481	0.133353	0.374336	0.735979	1.35873	2.6714	7.4989	1.456807	0.5242177	0.174616	0.0662013	0.0346976	0.0521946	0.00961468	0.0286292	0.0116382	0.0720645	0.0914826	0.182981	0.14803	0.0196704	0.0222919	0.0159082	0.0699794	0.4848637
3312	-420.1007	-431.2455	11.14478	0.117401	0.00261768	0.060199	0.00384702	0.00315789	0.0283892	0.0179922	0.0566861	0.0202685	0.170557	0.122237	0.00818797	0.0249776	0.0192473	0.0490691	0.537894	1.44285	0.205531	0.462263	0.786052	1.27218	2.16327	4.86544	1.144008	0.3572659	0.166565	0.0037139	0.0854086	0.00545804	0.00448033	0.0402778	0.0255268	0.0804247	0.0287564	0.241981	0.173427	0.0116169	0.0354375	0.0273076	0.0696178	0.7048351
3348	-422.0507	-432.783	10.7323	0.169839	0.00989426	0.0931371	0.00124717	0.0104536	0.0453368	0.0472775	0.242368	0.253923	0.513431	0.430309	0.00961944	0.07306	0.0249359	0.145197	0.463988	1.51368	0.940924	0.970739	0.990778	1.00931	1.03014	1.06279	0.04403005	0.2937582	0.0820467	0.00477977	0.0449931	0.00060249	0.00504996	0.0219015	0.022839	0.117085	0.122666	0.248031	0.207876	0.00464701	0.0352942	0.0120461	0.0701425	2.070028
3384	-422.4846	-433.3911	10.90652	0.0379819	0.00164725	0.02294	0.000356592	0.00362062	0.00499641	0.0270748	0.0370924	0.0458731	0.0701986	0.0838997	0.00575707	0.00434072	0.0246928	0.0355245	0.358021	1.61523	0.0852075	0.300879	0.687492	1.45456	3.3236	11.7361	1.780677	0.2124176	0.0935523	0.00405731	0.0565029	0.000878312	0.00891785	0.0123065	0.0666874	0.0913615	0.112989	0.172904	0.206651	0.0141801	0.0106915	0.0608203	0.0874995	0.4059966
3420	-420.8057	-432.1902	11.38452	0.0880515	0.0273678	0.106376	0.00594815	0.00501683	0.0267479	0.0101215	0.0802212	0.0677442	0.148686	0.16367	0.051818	0.00696189	0.239684	0.0385945	0.372362	1.60149	0.281205	0.538626	0.824454	1.21292	1.85658	3.55613	0.9173373	0.2228222	0.0825217	0.0256491	0.0996956	0.0055746	0.00470177	0.0250681	0.00948583	0.0751832	0.0634897	0.139348	0.153392	0.0485638	0.00652467	0.224631	0.0361707	1.06701
3456	-421.2252	-432.3435	11.11831	0.141429	0.00495731	0.112368	0.0108901	0.00877621	0.0135826	0.0355216	0.133636	0.0141988	0.340958	0.158934	0.0496563	0.0557951	0.303695	0.104589	0.292002	1.6785	0.311434	0.566127	0.837363	1.19423	1.76639	3.21095	0.8435078	0.1667175	0.0949831	0.00332932	0.0754659	0.00731376	0.00589408	0.00912204	0.0238562	0.0897496	0.00953588	0.228987	0.10674	0.033349	0.0374719	0.203961	0.0702418	1.488987
3492	-418.6182	-429.6459	11.0277	0.136036	0.00211862	0.0954257	0.0206691	0.0125043	0.0277325	0.00359375	0.121622	0.173576	0.264903	0.0660123	0.0407289	0.0580277	0.296489	0.0389691	0.372646	1.60121	0.275473	0.533242	0.821875	1.21673	1.87532	3.63013	0.9322291	0.2230299	0.100144	0.00155963	0.0702482	0.0152156	0.00920513	0.0204154	0.00264556	0.0895329	0.127779	0.19501	0.0485953	0.0299828	0.0427174	0.218262	0.0286873	1.358408
3528	-420.3872	-431.7735	11.38628	0.0754879	0.0239416	0.0716627	0.00545837	0.0100039	0.00171881	0.00672749	0.0252704	0.0212138	0.0128651	0.0353717	0.154155	0.0993903	0.0105588	0.0104725	0.236426	1.73176	0.112289	0.344228	0.716976	1.39475	2.90505	8.9056	1.581121	0.130835	0.133773	0.0424273	0.126994	0.00967285	0.017728	0.00304592	0.0119219	0.044782	0.0375933	0.0227984	0.0626827	0.27318	0.176131	0.0187113	0.0185584	0.564298
3564	-425.8742	-436.8149	10.94074	0.0317926	0.00670072	0.122878	0.0171284	0.00595124	0.092328	0.00151629	0.135413	0.135294	0.241161	0.133605	0.0359526	0.0150944	0.338208	0.0304549	0.336105	1.63623	0.214224	0.471697	0.791023	1.26419	2.12	4.668	1.114055	0.1968549	0.0236644	0.00498759	0.0914626	0.0127493	0.00442972	0.068723	0.00112863	0.100793	0.100704	0.179505	0.0994474	0.0267608	0.0112353	0.251741	0.0226687	1.343479
3600	-422.3493	-433.3345	10.98525	0.142298	0.1537	0.12401	0.176795	0.0336883	0.0121312	0.0325931	0.250206	0.0957452	0.114581	0.38894	0.0136404	0.044745	0.0710002	0.423249	0.334389	1.63788	0.944473	0.972523	0.991345	1.00873	1.02825	1.05879	0.04130782	0.1956534	0.0685008	0.0739894	0.0596971	0.0851071	0.0162172	0.0058398	0.01569	0.120446	0.0460907	0.0551582	0.187231	0.00656635	0.0215397	0.0341787	0.203747	2.077323
3636	-429.0544	-440.237	11.18268	0.292057	0.0299083	0.0433342	0.0256291	0.0110693	0.0312335	0.0322625	0.117572	0.202	0.222972	0.00950274	0.191513	0.0662893	0.0471975	0.0655107	0.366696	1.60692	0.353558	0.602259	0.853683	1.1714	1.66042	2.82839	0.7517799	0.21869	0.210408	0.021547	0.0312195	0.0184641	0.00797472	0.0225017	0.023243	0.0847033	0.145528	0.160637	0.0068461	0.137972	0.0477571	0.0340027	0.0471961	1.388051
3672	-423.2361	-434.637	11.40093	0.0741127	0.0114504	0.0834536	0.0290185	0.0134229	0.0100171	0.0341869	0.177573	0.0567371	0.0354396	0.128622	0.10914	0.108625	0.0207607	0.0131263	0.47934	1.49897	0.309561	0.564463	0.836594	1.19532	1.77159	3.23038	0.8478701	0.3064561	0.0818304	0.0126428	0.0921441	0.0320403	0.0148207	0.0110603	0.037747	0.196065	0.0626454	0.0391301	0.142017	0.120505	0.119936	0.0229226	0.0144932	0.9056857
3708	-421.3198	-432.8753	11.55551	0.0541891	0.0313068	0.0570466	0.0579812	0.0177434	0.00181799	0.013584	0.0904189	0.0422881	0.0309288	0.244302	0.0790533	0.154584	0.0256578	0.0560512	0.287966	1.68237	0.238249	0.496794	0.80392	1.24391	2.01291	4.19729	1.037199	0.1640351	0.0566267	0.0327151	0.0596128	0.0605894	0.0185415	0.00189977	0.014195	0.0944862	0.0441903	0.0323201	0.255291	0.0826093	0.161538	0.0268119	0.0585725	0.9569532
3744	-418.0116	-429.1232	11.11156	0.116761	0.0503463	0.259218	0.0194905	0.0192228	0.0181528	0.0264639	0.152845	0.129088	0.0806777	0.274506	0.171056	0.393948	0.029497	0.0737281	0.309007	1.6622	0.608643	0.784934	0.927235	1.07848	1.27399	1.643	0.3590208	0.1781566	0.0643313	0.027739	0.14282	0.0107386	0.0105911	0.0100015	0.0145807	0.0842119	0.0711227	0.0444505	0.151243	0.0942458	0.217051	0.0162518	0.0406215	1.815002
