Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
9072	-419.4506	-430.581	11.1304	0.177643	0.0335672	0.0832003	0.03357	0.00118411	0.0119609	0.00532162	0.0676615	0.0373805	0.028323	0.208114	0.0222836	0.0466133	0.167404	0.0462233	0.445966	1.53095	0.21172	0.468999	0.789608	1.26645	2.1322	4.72323	1.122559	0.2791629	0.183052	0.0345894	0.0857337	0.0345922	0.00122017	0.0123251	0.00548366	0.0697218	0.0385188	0.0291854	0.214451	0.0229621	0.0480327	0.172501	0.0476308	0.9704497
9108	-423.642	-434.8113	11.16931	0.059817	0.00308455	0.0475573	0.00340268	0.00767379	0.00792838	0.0292308	0.0541881	0.0266042	0.040488	0.147954	0.0435221	0.0299455	0.0941098	0.0198492	0.365124	1.60842	0.125564	0.363508	0.72927	1.37123	2.75097	7.96407	1.500324	0.2175488	0.0972072	0.00501263	0.0772842	0.00552961	0.0124705	0.0128842	0.0475023	0.0880598	0.0432339	0.065796	0.240437	0.0707267	0.0486637	0.152936	0.0322565	0.6153558
9144	-421.0265	-431.9777	10.95114	0.129841	0.0237679	0.149993	0.0127967	0.0384518	0.0144825	0.0376804	0.102203	0.195567	0.00693563	0.0476216	0.365611	0.122303	0.0600309	0.383453	0.583275	1.39936	0.805545	0.899911	0.967634	1.03345	1.11122	1.2414	0.1563537	0.3994479	0.0767956	0.0140577	0.0887147	0.00756871	0.0227426	0.00856576	0.0222864	0.0604487	0.115669	0.00410213	0.0281662	0.216243	0.072337	0.0355057	0.226796	1.690738
9180	-422.8514	-434.3345	11.48307	0.180516	0.0389201	0.261254	0.00322825	0.0263551	0.014157	0.0802644	0.0757471	0.0830461	0.0163432	0.0216908	0.270694	0.0924752	0.0127598	0.221232	0.322104	1.64965	0.479557	0.698787	0.894208	1.11831	1.43105	2.08526	0.5313777	0.1871206	0.129062	0.0278262	0.186786	0.00230806	0.0188428	0.0101217	0.0573857	0.054156	0.0593745	0.0116847	0.015508	0.193535	0.0661158	0.00912271	0.158172	1.398684
9216	-421.4538	-433.0531	11.59934	0.127608	0.0390887	0.137763	0.000671024	0.00453645	0.0195398	0.011472	0.120081	0.0627729	0.104636	0.0268925	0.160522	0.0723343	0.0368101	0.253334	0.487782	1.49088	0.615031	0.788941	0.928709	1.07676	1.26752	1.62593	0.3514713	0.3135459	0.10832	0.0331805	0.11694	0.0005696	0.00385077	0.0165864	0.00973799	0.101931	0.0532848	0.0888207	0.0228278	0.13626	0.0614011	0.0312463	0.215043	1.178062
9252	-418.4563	-429.46	11.00369	0.149579	0.107347	0.118977	0.00262445	0.00407024	0.0377107	0.0197798	0.118802	0.100679	0.0765505	0.0681418	0.333991	0.142373	0.0575366	0.214856	0.546708	1.4344	0.605944	0.783235	0.926608	1.0792	1.27676	1.65032	0.362234	0.3652585	0.0963149	0.0691216	0.07661	0.0016899	0.00262086	0.0242822	0.0127364	0.0764973	0.0648282	0.0492915	0.0438771	0.215059	0.091675	0.0370483	0.138347	1.553017
9288	-420.8934	-432.2158	11.3224	0.153074	0.149584	0.141087	0.0481461	0.0228838	0.031415	0.0656643	0.08323	0.0695608	0.0612331	0.319828	0.0784378	0.111329	0.301149	0.0188669	0.471214	1.50675	0.938905	0.969723	0.990454	1.00964	1.03122	1.06507	0.04558277	0.299704	0.0924645	0.0903563	0.0852237	0.0290827	0.013823	0.0189763	0.0396646	0.0502752	0.0420182	0.0369879	0.193193	0.0473804	0.0672485	0.181909	0.0113966	1.655489
9324	-422.3711	-433.5539	11.1828	0.136734	0.169316	0.0875595	0.0421523	0.0196968	0.0536969	0.0154791	0.0851382	0.0674847	0.0606838	0.348426	0.0215196	0.0748771	0.233481	0.0502494	0.511179	1.46845	0.603094	0.781436	0.925944	1.07998	1.2797	1.65812	0.3656426	0.3336022	0.0932384	0.115456	0.0597067	0.0287436	0.0134312	0.0366159	0.0105552	0.0580556	0.0460177	0.0413802	0.237591	0.0146742	0.0510586	0.15921	0.034265	1.466494
9360	-420.5275	-431.65	11.12253	0.208977	0.0985387	0.110694	0.0472833	0.0167264	0.0157756	0.00643077	0.131111	0.111139	0.127347	0.260089	0.00737429	0.104684	0.273996	0.00500071	0.508228	1.47128	0.613398	0.787919	0.928334	1.0772	1.26917	1.63026	0.353393	0.3310389	0.137019	0.0646085	0.072578	0.0310021	0.0109669	0.0103435	0.00421644	0.0859653	0.0728699	0.0834974	0.170531	0.00483507	0.0686377	0.17965	0.0032788	1.525166
9396	-424.6846	-435.8937	11.20908	0.0281263	0.0849492	0.109664	0.0144296	0.00942767	0.0440778	0.00654572	0.0696564	0.162033	0.0547939	0.151427	0.0247743	0.101814	0.192813	0.0916379	0.518709	1.46124	0.369787	0.615586	0.859532	1.16342	1.62447	2.70426	0.7193301	0.3401885	0.0245394	0.0741156	0.0956787	0.0125894	0.00822536	0.0384566	0.00571095	0.0607732	0.141369	0.0478061	0.132115	0.0216149	0.0888297	0.168224	0.0799514	1.14617
9432	-423.249	-434.3024	11.0534	0.0243438	0.0196921	0.0616151	0.00362437	0.00255285	0.00726108	0.0258187	0.118079	0.0471394	0.0266768	0.00995412	0.157859	0.0805965	0.0243647	0.161779	0.480557	1.4978	0.165375	0.415763	0.760478	1.31496	2.40522	6.04686	1.301191	0.3074735	0.0315598	0.0255292	0.079879	0.0046987	0.00330956	0.0094134	0.0334719	0.153079	0.0611125	0.0345844	0.0129047	0.204651	0.104487	0.0315869	0.209733	0.7713554
9468	-418.2949	-429.3205	11.02564	0.176699	0.0455661	0.166346	0.0389441	0.00669267	0.0400835	0.0233721	0.305745	0.0653809	0.0683617	0.0715539	0.379817	0.130711	0.0535728	0.252377	0.347728	1.62509	0.618279	0.79097	0.929454	1.0759	1.26427	1.61739	0.3476624	0.2050585	0.0968094	0.0249647	0.0911372	0.0213366	0.00366677	0.0219609	0.0128051	0.167511	0.0358208	0.0374539	0.0392028	0.208094	0.0716139	0.0293514	0.138272	1.825223
9504	-429.3744	-441.1981	11.82364	0.0995493	0.0819843	0.186049	0.0170792	0.0032524	0.0294814	0.0789241	0.0472423	0.0146354	0.0137322	0.108905	0.0645469	0.0376442	0.127127	0.0437753	0.232758	1.73527	0.288767	0.545642	0.82779	1.20804	1.8327	3.463	0.8981497	0.1285444	0.104357	0.0859439	0.195035	0.0179041	0.00340948	0.0309053	0.082736	0.049524	0.0153422	0.0143955	0.114165	0.0676644	0.0394623	0.133266	0.0458896	0.9539279
9540	-421.041	-432.9048	11.86386	0.107322	0.0666731	0.0847619	0.0274545	0.00758353	0.0473673	0.081566	0.103038	0.0589446	0.0500631	0.24443	0.0591427	0.191058	0.0119205	0.0995546	0.405249	1.56997	0.785512	0.888926	0.963934	1.03742	1.12495	1.27305	0.1745628	0.2473704	0.0864889	0.0537304	0.0683079	0.022125	0.00611141	0.0381723	0.0657323	0.083036	0.0475022	0.0403448	0.196981	0.0476619	0.15397	0.00960652	0.080229	1.240881
9576	-420.7481	-432.1247	11.37654	0.145673	0.129232	0.147854	0.0195782	0.0308617	0.00380621	0.021518	0.100746	0.0249106	0.0414892	0.241346	0.086951	0.306367	0.0693003	0.123474	0.472373	1.50564	0.747181	0.8675	0.956624	1.04534	1.15274	1.33836	0.2107364	0.300663	0.097564	0.0865525	0.0990241	0.0131124	0.0206695	0.00254918	0.0144116	0.0674741	0.0166837	0.0277871	0.16164	0.058235	0.205187	0.0464135	0.0826959	1.493107
9612	-424.7577	-436.3024	11.54464	0.0695377	0.00864008	0.159874	0.0492626	0.0228813	0.0328622	0.0391303	0.170204	0.0545239	0.0248044	0.30233	0.0532605	0.180414	0.0609986	0.0635841	0.371857	1.60197	0.501362	0.714107	0.900278	1.11077	1.40035	1.99456	0.4992255	0.2224532	0.053809	0.00668578	0.123712	0.0381199	0.0177058	0.0254291	0.0302794	0.131706	0.0421911	0.0191939	0.233946	0.0412135	0.139606	0.0472013	0.049202	1.292307
9648	-426.4671	-437.5386	11.0715	0.0395999	0.0160035	0.0458897	0.0244237	0.0107479	0.018765	0.0469972	0.0552691	0.0887355	0.0387986	0.275929	0.0363676	0.286892	0.0262935	0.111352	0.107508	1.85531	0.0832884	0.297554	0.685113	1.45961	3.36073	12.0065	1.797149	0.05553165	0.035292	0.0142625	0.0408975	0.0217668	0.0095787	0.0167237	0.0418846	0.0492567	0.0790824	0.0345779	0.245912	0.0324114	0.255682	0.0234331	0.0992385	1.122064
9684	-422.1182	-432.5188	10.40056	0.157517	0.0317042	0.14922	0.0116844	0.0190566	0.0466641	0.111709	0.310954	0.0437435	0.0654697	0.597773	0.0815567	0.0184755	0.481083	0.0499321	0.242064	1.72636	0.390971	0.63254	0.866848	1.1536	1.58093	2.55773	0.6790492	0.1343745	0.0723703	0.0145663	0.0685583	0.00536833	0.00875543	0.0214396	0.051324	0.142866	0.0200977	0.0300797	0.274643	0.0374708	0.00848848	0.221031	0.022941	2.176541
9720	-419.3251	-430.9725	11.64741	0.144007	0.0701621	0.107181	0.0243252	0.014562	0.0268601	0.0127086	0.140671	0.0802596	0.0817618	0.163778	0.304265	0.0846083	0.0473347	0.183994	0.386221	1.58821	0.848517	0.923013	0.975316	1.02531	1.08341	1.17853	0.1187748	0.2330479	0.0968782	0.0472002	0.0721036	0.0163643	0.00979629	0.0180696	0.00854947	0.094634	0.0539931	0.0550037	0.110178	0.204689	0.0569186	0.0318435	0.123778	1.486479
9756	-425.442	-436.0261	10.58406	0.22814	0.0583404	0.0958576	0.0778012	0.0141691	0.0279889	0.0525746	0.155378	0.157801	0.113307	0.213215	0.306501	0.0347074	0.0112863	0.239286	0.760701	1.22933	0.91628	0.958255	0.986785	1.01339	1.04356	1.09137	0.06322012	0.5930108	0.127713	0.0326589	0.053661	0.0435531	0.00793185	0.0156682	0.0294312	0.0869807	0.0883368	0.0634293	0.119357	0.171579	0.0194292	0.00631807	0.133952	1.786353
9792	-420.4411	-431.6966	11.25546	0.110038	0.0059825	0.118266	0.0237654	0.00686666	0.0201257	0.0738394	0.150883	0.0813274	0.0583055	0.043968	0.305228	0.0142947	0.047243	0.272974	0.430842	1.54544	0.424613	0.658524	0.877804	1.13921	1.51855	2.35509	0.6193641	0.2671664	0.0825425	0.00448763	0.0887147	0.0178271	0.00515087	0.0150969	0.0553889	0.113182	0.0610059	0.0437366	0.0329816	0.22896	0.0107229	0.0354383	0.204765	1.333107
9828	-419.5393	-430.9934	11.4541	0.039034	0.00310449	0.0665718	0.00598085	0.0106103	0.0122263	0.00152108	0.0856132	0.1093	0.0547539	0.0752748	0.151561	0.025745	0.0300596	0.12788	0.21302	1.75419	0.135108	0.37673	0.737445	1.35603	2.65442	7.40149	1.447354	0.1163753	0.0488391	0.00388432	0.0832943	0.00748321	0.0132755	0.0152974	0.00190317	0.107119	0.136756	0.0685078	0.0941835	0.189632	0.032212	0.0376104	0.160002	0.7992361
9864	-420.6676	-431.9757	11.30808	0.256949	0.0390934	0.233556	0.0760141	0.030347	0.0241162	0.0212578	0.202546	0.0662097	0.0405237	0.237677	0.149065	0.0617428	0.19344	0.0530342	0.391198	1.58343	0.784469	0.88835	0.963739	1.03763	1.12568	1.27475	0.1755241	0.2367628	0.15244	0.023193	0.138562	0.0450969	0.018004	0.0143074	0.0126116	0.120165	0.0392803	0.0240415	0.141007	0.0884359	0.0366302	0.114762	0.0314636	1.685572
9900	-419.8046	-430.8033	10.99866	0.0377627	0.00355315	0.0667139	0.0121411	0.00126138	0.0149779	0.00185778	0.0541692	0.0285002	0.0390344	0.03699	0.086658	0.0105458	0.00456875	0.100499	0.408828	1.56654	0.108582	0.338638	0.713323	1.40189	2.953	9.20965	1.605395	0.2501015	0.0756413	0.00711723	0.133633	0.0243195	0.00252663	0.0300019	0.00372127	0.108505	0.0570881	0.0781887	0.0740937	0.173582	0.021124	0.00915154	0.201306	0.499233
9936	-420.2443	-431.2802	11.03587	0.114395	0.0059866	0.105904	0.0153103	0.0203801	0.00327662	0.0269471	0.22904	0.022322	0.100507	0.0949177	0.244626	0.00243275	0.275578	0.0390005	0.424704	1.55132	0.291489	0.548145	0.828972	1.20631	1.82434	3.43066	0.8913645	0.2623619	0.0879536	0.00460287	0.0814258	0.0117715	0.0156695	0.00251927	0.0207186	0.1761	0.0171625	0.0772761	0.0729785	0.188083	0.00187044	0.211882	0.029986	1.300624
9972	-428.3226	-439.8374	11.51475	0.0848556	0.00237503	0.0784732	0.0708841	0.0199936	0.00628045	0.0477096	0.114989	0.0849149	0.161566	0.129626	0.1597	0.039307	0.21913	0.00743916	0.358874	1.61441	0.415896	0.651895	0.875038	1.14281	1.53399	2.40445	0.6343635	0.2130317	0.0691432	0.00193525	0.0639426	0.0577587	0.0162915	0.00511752	0.0388754	0.0936969	0.0691915	0.13165	0.105624	0.130129	0.0320287	0.178555	0.00606168	1.227244
10008	-418.538	-429.4195	10.88146	0.118059	0.0059322	0.0937475	0.00372941	0.0076943	0.0478923	0.0295104	0.141777	0.0573124	0.0957604	0.0891111	0.383587	0.0203757	0.350226	0.0385761	0.300375	1.67047	0.227834	0.486082	0.798471	1.25239	2.05727	4.38915	1.069517	0.1723218	0.0795927	0.00399935	0.0632023	0.00251428	0.00518732	0.0322879	0.0198952	0.0955825	0.0386387	0.0645594	0.0600766	0.258606	0.0137368	0.236114	0.0260071	1.483291
10044	-417.6396	-428.7512	11.11158	0.13551	0.0175443	0.0957025	0.00102938	0.00851933	0.0278044	0.0215798	0.06199	0.0538398	0.0221259	0.112039	0.157266	0.0421184	0.232268	0.0505167	0.541649	1.43925	0.292442	0.549017	0.829384	1.20571	1.82144	3.41948	0.8890058	0.3606591	0.130316	0.0168718	0.0920345	0.000989924	0.00819281	0.0267387	0.0207527	0.0596141	0.0517763	0.0212779	0.107745	0.151239	0.0405042	0.223366	0.0485805	1.039855
10080	-421.9723	-433.1525	11.18016	0.197065	0.000985858	0.11535	0.0237895	0.009406	0.0460915	0.044385	0.254829	0.135453	0.0581758	0.145707	0.382057	0.0452194	0.383657	0.127008	0.233571	1.73449	0.723536	0.854001	0.951955	1.05047	1.17096	1.3821	0.233989	0.1290511	0.100075	0.000500644	0.0585777	0.0120809	0.00477661	0.0234065	0.0225399	0.129409	0.0687865	0.0295431	0.0739939	0.194018	0.0229636	0.194831	0.0644978	1.96918
10116	-421.4973	-432.0877	10.59037	0.162938	0.00439099	0.0555354	0.0197515	0.00585387	0.0568681	0.0011927	0.0960705	0.0707803	0.0756607	0.191305	0.433884	0.0324856	0.22026	0.0629429	0.446225	1.5307	0.233468	0.491907	0.801444	1.24775	2.0329	4.28324	1.051856	0.2793701	0.10936	0.00294713	0.0372741	0.0132567	0.00392898	0.0381685	0.000800512	0.0644803	0.0475061	0.0507817	0.1284	0.291213	0.0218036	0.147834	0.0422458	1.48992
10152	-423.6398	-435.0648	11.425	0.113524	0.00855346	0.0410646	0.072549	0.00031634	0.0313773	0.000393888	0.0695021	0.0579783	0.0390291	0.0748332	0.148846	0.0194651	0.0914834	0.0196087	0.290661	1.67978	0.164503	0.414692	0.759867	1.31602	2.41143	6.07892	1.305014	0.1658254	0.14397	0.0108474	0.0520778	0.092006	0.00040118	0.0397925	0.000499525	0.088142	0.0735275	0.0494964	0.0949028	0.188765	0.0246855	0.116019	0.0248675	0.7885245
10188	-422.3317	-433.4849	11.1532	0.0864491	0.0458109	0.0842464	0.0745819	0.000716097	0.0462208	0.016416	0.145476	0.180916	0.035303	0.0829063	0.291424	0.000665307	0.26082	0.0553612	0.581244	1.40131	0.623637	0.794306	0.930675	1.07449	1.25896	1.6035	0.3414237	0.3975038	0.0614284	0.032552	0.0598632	0.0529959	0.00050884	0.0328433	0.0116648	0.103372	0.128554	0.0250854	0.058911	0.207078	0.00047275	0.185332	0.0393382	1.407314
10224	-421.4392	-432.9006	11.46139	0.146868	0.0194642	0.057417	0.0342495	0.0509914	0.0147285	0.0215423	0.0585662	0.0920857	0.0663728	0.0708667	0.282697	0.0554906	0.236231	0.0510432	0.323786	1.64804	0.367367	0.613618	0.858674	1.16459	1.62968	2.72207	0.7240766	0.1882813	0.116691	0.0154648	0.0456192	0.0272121	0.0405139	0.0117022	0.0171159	0.0465323	0.0731644	0.0527348	0.0563053	0.22461	0.0440886	0.187691	0.040555	1.258615
10260	-419.9045	-431.8959	11.99136	0.129328	0.0210215	0.0773284	0.0260143	0.016373	0.0147218	0.0346294	0.140043	0.0703317	0.0326484	0.0828266	0.158967	0.0255278	0.229787	0.0531637	0.279343	1.69063	0.529438	0.733337	0.907773	1.1016	1.36363	1.8888	0.4598283	0.1583454	0.116228	0.0188921	0.0694955	0.0233792	0.0147145	0.0132306	0.0311217	0.125857	0.0632075	0.0293414	0.0744368	0.142864	0.022942	0.206511	0.0477785	1.112711
10296	-424.3351	-435.1985	10.8634	0.0818864	0.0340025	0.177414	0.127744	0.0201584	0.0461417	0.0677184	0.0971702	0.0970495	0.043027	0.0769644	0.285269	0.153469	0.381591	0.052247	0.556535	1.42499	0.736374	0.861358	0.954506	1.04766	1.16096	1.358	0.2212711	0.3742809	0.0470111	0.0195209	0.101854	0.0733378	0.011573	0.02649	0.0388773	0.0557856	0.0557163	0.0247019	0.0441854	0.163773	0.0881066	0.219072	0.0299951	1.741851
10332	-420.8752	-432.3595	11.4843	0.146452	0.0109152	0.139718	0.0426972	0.00671228	0.037812	0.13299	0.134889	0.0451068	0.036897	0.066081	0.234626	0.036467	0.216522	0.0966078	0.282819	1.6873	0.416047	0.652011	0.875086	1.14274	1.53372	2.40357	0.6340998	0.1606327	0.10578	0.00788389	0.100916	0.0308396	0.00484819	0.0273111	0.0960568	0.0974282	0.03258	0.0266502	0.0477294	0.169467	0.0263396	0.156391	0.0697785	1.384492
10368	-422.9394	-434.671	11.73161	0.125872	0.0130559	0.0902916	0.0103118	0.00688648	0.0467104	0.0798332	0.24603	0.00984915	0.294228	0.216629	0.154924	0.0410722	0.188003	0.0356319	0.339962	1.63254	0.95625	0.978418	0.993216	1.00683	1.02206	1.04575	0.03234716	0.1995652	0.0807217	0.00837278	0.0579042	0.00661296	0.00441632	0.0299555	0.0511972	0.157779	0.00631628	0.188689	0.138925	0.0993528	0.0263397	0.120567	0.0228509	1.559327
10404	-422.2031	-433.4141	11.21095	0.173206	0.138532	0.173889	0.00549956	0.0177903	0.0467565	0.0151283	0.187982	0.180568	0.30567	0.248445	0.0891402	0.0704454	0.14559	0.0388179	0.364757	1.60877	0.859854	0.929007	0.977288	1.02324	1.07642	1.16299	0.1091779	0.2172829	0.0942638	0.0753932	0.0946354	0.00299303	0.00968203	0.0254463	0.00823329	0.102305	0.0982706	0.166355	0.135211	0.0485127	0.0383385	0.0792342	0.0211258	1.837459
10440	-424.9889	-436.4493	11.4604	0.0955093	0.135312	0.0339539	0.0368588	0.0123614	0.0285334	0.0299365	0.149707	0.119033	0.233515	0.223313	0.0556344	0.0221916	0.14145	0.0554281	0.428576	1.54761	0.600365	0.779709	0.925305	1.08072	1.28253	1.66565	0.3689225	0.2653884	0.0695758	0.0985712	0.0247344	0.0268506	0.00900492	0.0207858	0.0218079	0.109058	0.0867121	0.170109	0.162677	0.0405281	0.0161659	0.103042	0.0403778	1.372737
10476	-420.6346	-431.1153	10.48067	0.196252	0.0124006	0.0970427	0.0604277	0.000800392	0.0610867	0.0588942	0.136532	0.100558	0.508709	0.511935	0.145387	0.0321048	0.303264	0.0843118	0.251229	1.71757	0.59888	0.778768	0.924956	1.08113	1.28408	1.66978	0.3707136	0.140175	0.0849685	0.00536891	0.0420152	0.0261625	0.000346534	0.0264478	0.0254986	0.0591123	0.0435373	0.220248	0.221645	0.0629463	0.0138999	0.1313	0.0365033	2.309707
10512	-422.7221	-434.2036	11.48153	0.0917292	0.0375103	0.11114	0.0254516	0.021359	0.0017118	0.0146354	0.230233	0.148907	0.00637267	0.211608	0.0244813	0.109295	0.148875	0.060685	0.296662	1.67403	0.339909	0.590806	0.848584	1.17843	1.6926	2.94196	0.7802464	0.1698304	0.0737376	0.0301531	0.089341	0.0204596	0.0171697	0.00137605	0.0117648	0.185075	0.119701	0.00512275	0.170104	0.0196796	0.0878581	0.119675	0.0487824	1.243995
10548	-420.9236	-431.1377	10.21414	0.320866	0.0588078	0.341187	6.6192e-05	0.0362259	0.00785521	0.056966	0.247472	0.0459243	0.0782283	0.375606	0.0607052	0.236788	0.463588	0.0648625	0.267833	1.70166	0.525867	0.730921	0.906839	1.10273	1.36814	1.90162	0.4647216	0.1508369	0.133965	0.0245529	0.142449	2.76359e-05	0.0151247	0.00327963	0.0237839	0.103322	0.0191739	0.0326612	0.15682	0.0253451	0.0988616	0.193553	0.0270808	2.395148
10584	-422.6729	-433.7719	11.09894	0.13176	0.116372	0.0711442	0.0169799	0.0294803	0.0837668	0.0112356	0.166465	0.107491	0.303789	0.102125	0.145972	0.348898	0.0306131	0.0919438	0.320947	1.65076	0.55331	0.749282	0.913885	1.09423	1.33461	1.80731	0.4279388	0.1863232	0.0749473	0.0661944	0.040468	0.00965846	0.0167689	0.0476479	0.00639098	0.094688	0.0611429	0.1728	0.0580902	0.0830315	0.198459	0.0174132	0.0522991	1.758036
10620	-422.5646	-433.5688	11.00424	0.126361	0.0629517	0.147057	0.0638756	0.00975904	0.0385255	0.00593263	0.148866	0.0501665	0.0307911	0.0503423	0.170845	0.0201538	0.101641	0.155883	0.675256	1.31121	0.440458	0.670396	0.882711	1.13287	1.49166	2.27037	0.5928739	0.4935283	0.1068	0.0532068	0.124293	0.0539877	0.00824834	0.0325618	0.00501426	0.125822	0.0424007	0.0260246	0.0425493	0.144398	0.017034	0.0859069	0.131752	1.183151
10656	-420.2977	-431.7366	11.43883	0.118873	0.018173	0.110939	0.0467703	0.0187064	0.00715184	0.0305813	0.0614366	0.0507775	0.0189279	0.0308811	0.223241	0.00912285	0.058625	0.15759	0.330838	1.64128	0.232046	0.490444	0.800699	1.24891	2.03897	4.30949	1.056273	0.1931746	0.123594	0.0188949	0.115345	0.0486281	0.0194495	0.00743592	0.031796	0.0638769	0.0527944	0.0196797	0.0321077	0.232109	0.00948522	0.0609536	0.16385	0.9617968
10692	-421.3108	-432.2657	10.95482	0.205979	0.071171	0.0823144	0.0479944	0.00410163	0.0577278	0.0275702	0.0641087	0.11217	0.072948	0.346547	0.0421703	0.155325	0.242199	0.103645	0.58871	1.39415	0.738444	0.862538	0.954913	1.04722	1.15937	1.3542	0.2192413	0.4046758	0.125906	0.0435038	0.0503153	0.029337	0.00250715	0.0352866	0.0168525	0.0391869	0.0685649	0.04459	0.211829	0.0257769	0.0949438	0.148046	0.0633535	1.635972
10728	-422.6738	-434.0439	11.37018	0.0909133	0.0207767	0.113012	0.0195887	0.00109365	0.0125108	0.0142437	0.0636835	0.0505289	0.0194485	0.106802	0.0147682	0.0617477	0.119791	0.0712738	0.418115	1.55764	0.218451	0.476213	0.793377	1.26043	2.0999	4.57769	1.099929	0.2572444	0.116528	0.0266306	0.144853	0.0251078	0.00140179	0.0160357	0.0182569	0.0816265	0.0647656	0.0249282	0.136894	0.0189292	0.0791453	0.153542	0.0913553	0.7801818
10764	-423.2154	-434.3865	11.17113	0.055899	0.0412968	0.0446296	0.00120047	0.0029543	0.0110717	0.00254868	0.000997408	0.0158152	0.0279746	0.0607413	0.0265291	0.0410413	0.0964468	0.0262176	0.277732	1.69217	0.0946224	0.316657	0.698543	1.43155	3.15799	10.5683	1.704896	0.1572885	0.122757	0.0906897	0.0980086	0.00263629	0.00648777	0.024314	0.00559701	0.00219036	0.0347308	0.0614336	0.133391	0.0582591	0.0901286	0.211802	0.0575751	0.4553637
10800	-417.542	-428.7611	11.21918	0.172062	0.00142089	0.160917	0.00468414	0.0370706	0.0376048	0.0787515	0.279388	0.121826	0.351032	0.260186	0.0621538	0.0810111	0.187997	0.0782972	0.340197	1.63231	0.947126	0.973854	0.991769	1.0083	1.02685	1.05583	0.03927958	0.1997301	0.0898777	0.000742211	0.084056	0.00244679	0.0193641	0.0196431	0.0411364	0.14594	0.0636366	0.183364	0.13591	0.0324665	0.0423167	0.0982012	0.0408991	1.914401
10836	-423.1642	-434.1061	10.94182	0.148609	0.0123095	0.138403	0.0296852	0.0226218	0.0101064	0.113282	0.100734	0.088267	0.0530233	0.128045	0.231418	0.204582	0.0331803	0.223864	0.474159	1.50393	0.447325	0.675473	0.884791	1.13021	1.48044	2.23551	0.5816873	0.3021433	0.0966168	0.00800291	0.0899814	0.0192995	0.0147073	0.00657059	0.073649	0.0654909	0.0573859	0.0344726	0.0832473	0.150454	0.133007	0.0215718	0.145543	1.53813
10872	-417.3729	-428.4742	11.10132	0.199682	0.00458104	0.089953	0.0431949	0.0167981	0.0132262	0.0162826	0.174265	0.0483028	0.0498788	0.080538	0.20969	0.153119	0.0423778	0.346897	0.477056	1.50115	0.512956	0.722113	0.903415	1.10691	1.38482	1.94949	0.4826961	0.3045517	0.134124	0.00307703	0.0604204	0.0290135	0.0112831	0.00888388	0.0109368	0.117052	0.0324444	0.033503	0.0540964	0.140846	0.102848	0.0284647	0.233007	1.488786
10908	-420.0379	-431.472	11.43413	0.0935412	0.0350984	0.13336	0.0118441	0.00698564	0.0753026	0.00854602	0.18325	0.0570476	0.0546168	0.248298	0.0115652	0.0520122	0.1336	0.20613	0.466239	1.51152	0.575991	0.764107	0.919488	1.08756	1.30872	1.73614	0.3988899	0.2956043	0.0713403	0.0267682	0.101708	0.00903307	0.00532768	0.0574304	0.00651772	0.139758	0.043508	0.0416541	0.189368	0.00882036	0.0396677	0.101892	0.157207	1.311198
10944	-423.8226	-435.1341	11.3115	0.0670878	0.0694379	0.0845186	0.0663444	0.00996856	0.0451245	0.0658495	0.065757	0.11151	0.0324712	0.297236	0.0266619	0.0785982	0.0835527	0.300158	0.33761	1.63479	0.399867	0.639519	0.869821	1.14966	1.56368	2.50083	0.6627816	0.1979113	0.0477739	0.0494475	0.0601865	0.0472445	0.00709871	0.0321336	0.0468921	0.0468262	0.0794075	0.0231231	0.211665	0.0189862	0.0559706	0.0594987	0.213746	1.404277
10980	-422.8106	-433.8219	11.0113	0.15986	0.076335	0.131842	0.0220259	0.00427779	0.0484762	0.0869685	0.0256519	0.127407	0.0697508	0.33563	0.0555568	0.060397	0.170421	0.292454	0.600537	1.38282	0.87372	0.936283	0.979669	1.02075	1.06805	1.14453	0.09761117	0.4161896	0.0958935	0.0457904	0.0790865	0.0132125	0.00256608	0.029079	0.052169	0.0153876	0.0764266	0.0418408	0.201331	0.0333264	0.0362298	0.102229	0.175432	1.667054
11016	-418.2087	-429.6905	11.48178	0.136246	0.017023	0.0854671	0.0143298	0.0255349	0.0161322	0.0359223	0.0956965	0.0885174	0.0084645	0.172915	0.0318839	0.0215093	0.101497	0.185854	0.369803	1.60394	0.30575	0.561064	0.835019	1.19758	1.78233	3.27064	0.8568267	0.2209529	0.131386	0.0164157	0.0824181	0.0138186	0.024624	0.0155567	0.0346408	0.0922826	0.0853597	0.00816254	0.166747	0.0307465	0.020742	0.0978763	0.179224	1.036994
